id,Date,Replicate,totaltime,totaltimehr,Video,timestamp,real_time,Species,Bites,Treatment,Notes
2420,5/14/25,32,10843,1.807166667,104754,911,10:57:05,Stethojulis bandanensis,0,Removal,
2421,5/14/25,32,10843,1.807166667,104754,911,10:57:05,Stethojulis bandanensis,0,Removal,
2422,5/14/25,32,10843,1.807166667,104754,917,10:57:11,Thalassoma hardwicke,0,Removal,
2423,5/14/25,32,10843,1.807166667,104754,940,10:57:34,Stethojulis bandanensis,0,Removal,
2424,5/14/25,32,10843,1.807166667,104754,918,10:57:12,Stegastes nigricans,0,Removal,
2425,5/14/25,32,10843,1.807166667,104754,1007,10:58:01,Thalassoma hardwicke,0,Removal,
2426,5/14/25,32,10843,1.807166667,104754,1009,10:58:03,Stegastes nigricans,2,Removal,
2427,5/14/25,32,10843,1.807166667,104754,1025,10:58:19,Thalassoma hardwicke,0,Removal,
2428,5/14/25,32,10843,1.807166667,104754,1025,10:58:19,Acanthurus nigrofuscus,18,Removal,
2429,5/14/25,32,10843,1.807166667,104754,1050,10:58:44,Ctenochaetus striatus,10,Removal,
2430,5/14/25,32,10843,1.807166667,104754,1132,10:59:26,Acanthurus nigrofuscus,5,Removal,
2431,5/14/25,32,10843,1.807166667,104754,1152,10:59:46,Ctenochaetus striatus,1,Removal,
2432,5/14/25,32,10843,1.807166667,104754,1209,11:00:03,Acanthurus nigrofuscus,2,Removal,
2433,5/14/25,32,10843,1.807166667,104754,1319,11:01:13,Acanthurus nigrofuscus,0,Removal,
2434,5/14/25,32,10843,1.807166667,110125,2,11:01:27,Stegastes nigricans,1,Removal,
2435,5/14/25,32,10843,1.807166667,110125,39,11:02:04,Stegastes nigricans,1,Removal,
2436,5/14/25,32,10843,1.807166667,110125,44,11:02:09,Thalassoma hardwicke,1,Removal,
2437,5/14/25,32,10843,1.807166667,110125,40,11:02:05,Thalassoma hardwicke,0,Removal,
2438,5/14/25,32,10843,1.807166667,110125,40,11:02:05,Stethojulis bandanensis,3,Removal,
2439,5/14/25,32,10843,1.807166667,110125,103,11:02:28,Thalassoma hardwicke,0,Removal,
2440,5/14/25,32,10843,1.807166667,110125,108,11:02:33,Thalassoma hardwicke,0,Removal,
2441,5/14/25,32,10843,1.807166667,110125,113,11:02:38,Stethojulis bandanensis,1,Removal,
2442,5/14/25,32,10843,1.807166667,110125,113,11:02:38,Stethojulis bandanensis,1,Removal,
2443,5/14/25,32,10843,1.807166667,110125,120,11:02:45,Thalassoma hardwicke,4,Removal,
2444,5/14/25,32,10843,1.807166667,110125,127,11:02:52,Stethojulis bandanensis,4,Removal,
2445,5/14/25,32,10843,1.807166667,110125,128,11:02:53,Thalassoma hardwicke,0,Removal,
2446,5/14/25,32,10843,1.807166667,110125,145,11:03:10,Acanthurus nigrofuscus,0,Removal,
2447,5/14/25,32,10843,1.807166667,110125,148,11:03:13,Cheilinus chlorourus,0,Removal,
2448,5/14/25,32,10843,1.807166667,110125,205,11:03:30,Acanthurus nigrofuscus,4,Removal,
2449,5/14/25,32,10843,1.807166667,110125,210,11:03:35,Stethojulis bandanensis,0,Removal,
2450,5/14/25,32,10843,1.807166667,110125,223,11:03:48,Thalassoma hardwicke,0,Removal,
2451,5/14/25,32,10843,1.807166667,110125,224,11:03:49,Zebrasoma scopas,23,Removal,
2452,5/14/25,32,10843,1.807166667,110125,233,11:03:58,Stethojulis bandanensis,0,Removal,
2453,5/14/25,32,10843,1.807166667,110125,237,11:04:02,Stethojulis bandanensis,4,Removal,
2454,5/14/25,32,10843,1.807166667,110125,235,11:04:00,Ctenochaetus striatus,4,Removal,
2455,5/14/25,32,10843,1.807166667,110125,308,11:04:33,Stethojulis bandanensis,0,Removal,
2456,5/14/25,32,10843,1.807166667,110125,311,11:04:36,Stethojulis bandanensis,0,Removal,
2457,5/14/25,32,10843,1.807166667,110125,313,11:04:38,Chlorurus sordidus,30,Removal,
2458,5/14/25,32,10843,1.807166667,110125,317,11:04:42,Zebrasoma scopas,4,Removal,
2459,5/14/25,32,10843,1.807166667,110125,324,11:04:49,Stegastes nigricans,0,Removal,
2460,5/14/25,32,10843,1.807166667,110125,355,11:05:20,Stethojulis bandanensis,0,Removal,
2461,5/14/25,32,10843,1.807166667,110125,403,11:05:28,Stethojulis bandanensis,0,Removal,
2462,5/14/25,32,10843,1.807166667,110125,404,11:05:29,Stethojulis bandanensis,1,Removal,
2463,5/14/25,32,10843,1.807166667,110125,411,11:05:36,Stethojulis bandanensis,11,Removal,
2464,5/14/25,32,10843,1.807166667,110125,413,11:05:38,Ctenochaetus striatus,4,Removal,
2465,5/14/25,32,10843,1.807166667,110125,426,11:05:51,Zebrasoma scopas,13,Removal,
2466,5/14/25,32,10843,1.807166667,110125,450,11:06:15,Acanthurus nigrofuscus,1,Removal,
2467,5/14/25,32,10843,1.807166667,110125,526,11:06:51,Stethojulis bandanensis,0,Removal,
2468,5/14/25,32,10843,1.807166667,110125,555,11:07:20,Zebrasoma scopas,3,Removal,
2469,5/14/25,32,10843,1.807166667,110125,602,11:07:27,Ctenochaetus striatus,8,Removal,
2470,5/14/25,32,10843,1.807166667,110125,627,11:07:52,Stethojulis bandanensis,1,Removal,
2471,5/14/25,32,10843,1.807166667,110125,627,11:07:52,Stethojulis bandanensis,1,Removal,
2472,5/14/25,32,10843,1.807166667,110125,703,11:08:28,Acanthurus nigrofuscus,1,Removal,
2473,5/14/25,32,10843,1.807166667,110125,717,11:08:42,Stethojulis bandanensis,4,Removal,
2474,5/14/25,32,10843,1.807166667,110125,726,11:08:51,Stethojulis bandanensis,0,Removal,
2475,5/14/25,32,10843,1.807166667,110125,731,11:08:56,Chlorurus sordidus,1,Removal,
2476,5/14/25,32,10843,1.807166667,110125,733,11:08:58,Chlorurus sordidus,1,Removal,
2477,5/14/25,32,10843,1.807166667,110125,729,11:08:54,Acanthurus nigrofuscus,7,Removal,
2478,5/14/25,32,10843,1.807166667,110125,747,11:09:12,Stethojulis bandanensis,2,Removal,
2479,5/14/25,32,10843,1.807166667,110125,814,11:09:39,Chlorurus sordidus,7,Removal,
2480,5/14/25,32,10843,1.807166667,110125,817,11:09:42,Stethojulis bandanensis,2,Removal,
2481,5/14/25,32,10843,1.807166667,110125,823,11:09:48,Ctenochaetus striatus,3,Removal,
2482,5/14/25,32,10843,1.807166667,110125,836,11:10:01,Ctenochaetus striatus,6,Removal,
2483,5/14/25,32,10843,1.807166667,110125,845,11:10:10,Acanthurus nigrofuscus,14,Removal,
2484,5/14/25,32,10843,1.807166667,110125,901,11:10:26,Chlorurus sordidus,1,Removal,
2485,5/14/25,32,10843,1.807166667,110125,919,11:10:44,Stethojulis bandanensis,1,Removal,
2486,5/14/25,32,10843,1.807166667,110125,920,11:10:45,Stethojulis bandanensis,0,Removal,
2487,5/14/25,32,10843,1.807166667,110125,926,11:10:51,Acanthurus nigrofuscus,14,Removal,
2488,5/14/25,32,10843,1.807166667,110125,942,11:11:07,Ctenochaetus striatus,1,Removal,
2489,5/14/25,32,10843,1.807166667,110125,942,11:11:07,Stethojulis bandanensis,0,Removal,
2490,5/14/25,32,10843,1.807166667,110125,954,11:11:19,Stethojulis bandanensis,2,Removal,
2491,5/14/25,32,10843,1.807166667,110125,1001,11:11:26,Thalassoma hardwicke,1,Removal,
2492,5/14/25,32,10843,1.807166667,110125,1007,11:11:32,Stethojulis bandanensis,3,Removal,
2493,5/14/25,32,10843,1.807166667,110125,1052,11:12:17,Acanthurus nigrofuscus,3,Removal,
2494,5/14/25,32,10843,1.807166667,110125,1201,11:13:26,Acanthurus nigrofuscus,11,Removal,
2495,5/14/25,32,10843,1.807166667,110125,1322,11:14:47,Acanthurus nigrofuscus,0,Removal,
2496,5/14/25,32,10843,1.807166667,110125,1322,11:14:47,Acanthurus nigrofuscus,0,Removal,
2497,5/14/25,32,10843,1.807166667,111456,134,11:16:30,Stethojulis bandanensis,0,Removal,
2498,5/14/25,32,10843,1.807166667,111456,147,11:16:43,Acanthurus nigrofuscus,10,Removal,
2499,5/23/25,33,11293,1.882166667,93214,158,9:34:12,Thalassoma hardwicke,0,Removal,
2500,5/23/25,33,11293,1.882166667,93214,201,9:34:15,Thalassoma hardwicke,1,Removal,
2501,5/23/25,33,11293,1.882166667,93214,204,9:34:18,Thalassoma hardwicke,0,Removal,
2502,5/23/25,33,11293,1.882166667,93214,210,9:34:24,Thalassoma hardwicke,3,Removal,
2503,5/23/25,33,11293,1.882166667,93214,211,9:34:25,Thalassoma hardwicke,0,Removal,
2504,5/23/25,33,11293,1.882166667,93214,214,9:34:28,Thalassoma hardwicke,1,Removal,
2505,5/23/25,33,11293,1.882166667,93214,236,9:34:50,Thalassoma hardwicke,9,Removal,
2506,5/23/25,33,11293,1.882166667,93214,243,9:34:57,Thalassoma hardwicke,0,Removal,
2507,5/23/25,33,11293,1.882166667,93214,348,9:36:02,Thalassoma hardwicke,1,Removal,
2508,5/23/25,33,11293,1.882166667,93214,355,9:36:09,Thalassoma hardwicke,1,Removal,
2509,5/23/25,33,11293,1.882166667,93214,947,9:42:01,Thalassoma hardwicke,2,Removal,
2510,5/23/25,33,11293,1.882166667,93214,1103,9:43:17,Ctenochaetus striatus,4,Removal,
2511,5/23/25,33,11293,1.882166667,94545,254,9:48:39,Thalassoma hardwicke,2,Removal,
2512,5/23/25,33,11293,1.882166667,94545,522,9:51:07,Thalassoma hardwicke,3,Removal,
2513,5/23/25,33,11293,1.882166667,94545,808,9:53:53,Thalassoma hardwicke,1,Removal,
2514,5/23/25,33,11293,1.882166667,94545,950,9:55:35,Thalassoma hardwicke,0,Removal,
2515,5/23/25,33,11293,1.882166667,94545,1112,9:56:57,Ctenochaetus striatus,3,Removal,
2516,5/23/25,33,11293,1.882166667,94545,1130,9:57:15,Acanthurus pyroferus,0,Removal,
2517,5/23/25,33,11293,1.882166667,94545,1155,9:57:40,Thalassoma hardwicke,0,Removal,
2518,5/23/25,33,11293,1.882166667,95915,1042,10:09:57,Ctenochaetus striatus,4,Removal,
2519,5/23/25,33,11293,1.882166667,95915,1237,10:11:52,Centropyge flavissima,0,Removal,
2520,5/23/25,33,11293,1.882166667,101246,41,10:13:27,Thalassoma hardwicke,0,Removal,
2521,5/23/25,33,11293,1.882166667,101246,128,10:14:14,Stethojulis bandanensis,2,Removal,
2522,5/23/25,33,11293,1.882166667,101246,141,10:14:27,Thalassoma hardwicke,0,Removal,
2523,5/23/25,33,11293,1.882166667,101246,723,10:20:09,Thalassoma hardwicke,1,Removal,
2524,5/23/25,33,11293,1.882166667,101246,818,10:21:04,Thalassoma hardwicke,3,Removal,
2525,5/23/25,33,11293,1.882166667,101246,822,10:21:08,Stethojulis bandanensis,0,Removal,
2526,5/23/25,33,11293,1.882166667,101246,828,10:21:14,Juvenile parrotfish,0,Removal,
2527,5/23/25,33,11293,1.882166667,101246,832,10:21:18,Ctenochaetus striatus,1,Removal,
2528,5/23/25,33,11293,1.882166667,101246,903,10:21:49,Acanthurus pyroferus,0,Removal,
2529,5/23/25,33,11293,1.882166667,101246,1127,10:24:13,Thalassoma hardwicke,1,Removal,
2530,5/23/25,33,11293,1.882166667,102617,2,10:26:19,Ctenochaetus striatus,9,Removal,
2531,5/23/25,33,11293,1.882166667,102617,45,10:27:02,Thalassoma hardwicke,2,Removal,
2532,5/23/25,33,11293,1.882166667,102617,107,10:27:24,Acanthurus pyroferus,3,Removal,
2533,5/23/25,33,11293,1.882166667,102617,108,10:27:25,Thalassoma hardwicke,1,Removal,
2534,5/23/25,33,11293,1.882166667,102617,110,10:27:27,Thalassoma hardwicke,0,Removal,
2535,5/23/25,33,11293,1.882166667,102617,226,10:28:43,Ctenochaetus striatus,16,Removal,
2536,5/23/25,33,11293,1.882166667,102617,422,10:30:39,Acanthurus pyroferus,1,Removal,
2537,5/23/25,33,11293,1.882166667,102617,447,10:31:04,Ctenochaetus striatus,4,Removal,
2538,5/23/25,33,11293,1.882166667,102617,522,10:31:39,Acanthurus pyroferus,0,Removal,
2539,5/23/25,33,11293,1.882166667,102617,522,10:31:39,Zebrasoma scopas,4,Removal,
2540,5/23/25,33,11293,1.882166667,102617,836,10:34:53,Ctenochaetus striatus,6,Removal,
2541,5/23/25,33,11293,1.882166667,102617,936,10:35:53,Thalassoma hardwicke,1,Removal,
2542,5/23/25,33,11293,1.882166667,102617,1054,10:37:11,Ctenochaetus striatus,13,Removal,
2543,5/23/25,33,11293,1.882166667,103947,11,10:39:58,Acanthurus nigrofuscus,5,Removal,
2544,5/23/25,33,11293,1.882166667,103947,42,10:40:29,Ctenochaetus striatus,6,Removal,
2545,5/23/25,33,11293,1.882166667,103947,253,10:42:40,Ctenochaetus striatus,3,Removal,
2546,5/23/25,33,11293,1.882166667,103947,510,10:44:57,Ctenochaetus striatus,19,Removal,
2547,5/23/25,33,11293,1.882166667,103947,555,10:45:42,Ctenochaetus striatus,1,Removal,
2548,5/23/25,33,11293,1.882166667,103947,759,10:47:46,Ctenochaetus striatus,5,Removal,
2549,5/23/25,33,11293,1.882166667,103947,819,10:48:06,Zebrasoma scopas,5,Removal,
2550,5/23/25,33,11293,1.882166667,103947,910,10:48:57,Ctenochaetus striatus,1,Removal,
2551,5/23/25,33,11293,1.882166667,103947,1101,10:50:48,Ctenochaetus striatus,11,Removal,
2552,5/23/25,33,11293,1.882166667,103947,1119,10:51:06,Ctenochaetus striatus,13,Removal,
2553,5/23/25,33,11293,1.882166667,103947,1251,10:52:38,Ctenochaetus striatus,4,Removal,
2554,5/23/25,33,11293,1.882166667,103947,1314,10:53:01,Ctenochaetus striatus,2,Removal,
2555,5/23/25,33,11293,1.882166667,103947,1314,10:53:01,Thalassoma hardwicke,0,Removal,
2556,5/23/25,33,11293,1.882166667,105318,0,10:53:18,Ctenochaetus striatus,9,Removal,
2557,5/23/25,33,11293,1.882166667,105318,16,10:53:34,Thalassoma hardwicke,0,Removal,
2558,5/23/25,33,11293,1.882166667,105318,147,10:55:05,Ctenochaetus striatus,3,Removal,
2559,5/23/25,33,11293,1.882166667,105318,158,10:55:16,Zebrasoma scopas,2,Removal,
2560,5/23/25,33,11293,1.882166667,105318,444,10:58:02,Ctenochaetus striatus,7,Removal,
2561,5/23/25,33,11293,1.882166667,105318,447,10:58:05,Thalassoma hardwicke,0,Removal,
2562,5/23/25,33,11293,1.882166667,105318,915,11:02:33,Ctenochaetus striatus,10,Removal,
2563,5/23/25,33,11293,1.882166667,105318,949,11:03:07,Ctenochaetus striatus,0,Removal,
2564,5/23/25,33,11293,1.882166667,105318,1006,11:03:24,Ctenochaetus striatus,3,Removal,
2565,5/23/25,33,11293,1.882166667,110648,53,11:07:41,Ctenochaetus striatus,11,Removal,
2566,5/23/25,33,11293,1.882166667,110648,324,11:10:12,Ctenochaetus striatus,4,Removal,
2567,5/23/25,33,11293,1.882166667,110648,354,11:10:42,Ctenochaetus striatus,6,Removal,
2568,5/23/25,33,11293,1.882166667,110648,523,11:12:11,Thalassoma hardwicke,0,Removal,
2569,5/23/25,33,11293,1.882166667,110648,928,11:16:16,Ctenochaetus striatus,4,Removal,
2570,5/23/25,33,11293,1.882166667,110648,1307,11:19:55,Ctenochaetus striatus,18,Removal,
2571,5/23/25,33,11293,1.882166667,110648,1313,11:20:01,Thalassoma hardwicke,1,Removal,
2572,5/23/25,33,11293,1.882166667,110648,1313,11:20:01,Ctenochaetus striatus,6,Removal,
2573,5/23/25,33,11293,1.882166667,112019,235,11:22:54,Ctenochaetus striatus,16,Removal,
2574,5/23/25,33,11293,1.882166667,112019,249,11:23:08,Acanthurus pyroferus,5,Removal,
2575,5/23/25,33,11293,1.882166667,112019,633,11:26:52,Ctenochaetus striatus,12,Removal,
2576,5/23/25,34,11351,1.891833333,93448,139,9:36:27,Thalassoma hardwicke,3,Removal,
2577,5/23/25,34,11351,1.891833333,93448,141,9:36:29,Thalassoma hardwicke,0,Removal,
2578,5/23/25,34,11351,1.891833333,93448,150,9:36:38,Thalassoma hardwicke,8,Removal,
2579,5/23/25,34,11351,1.891833333,93448,156,9:36:44,Thalassoma hardwicke,2,Removal,
2580,5/23/25,34,11351,1.891833333,93448,158,9:36:46,Stegastes nigricans,2,Removal,
2581,5/23/25,34,11351,1.891833333,93448,219,9:37:07,Thalassoma hardwicke,0,Removal,
2582,5/23/25,34,11351,1.891833333,93448,219,9:37:07,Thalassoma hardwicke,28,Removal,
2583,5/23/25,34,11351,1.891833333,93448,226,9:37:14,Stegastes nigricans,11,Removal,
2584,5/23/25,34,11351,1.891833333,93448,250,9:37:38,Thalassoma hardwicke,0,Removal,
2585,5/23/25,34,11351,1.891833333,93448,305,9:37:53,Acanthurus nigrofuscus,0,Removal,
2586,5/23/25,34,11351,1.891833333,93448,305,9:37:53,Thalassoma hardwicke,0,Removal,
2587,5/23/25,34,11351,1.891833333,93448,306,9:37:54,Juvenile parrotfish,0,Removal,
2588,5/23/25,34,11351,1.891833333,93448,307,9:37:55,Acanthurus nigrofuscus,0,Removal,
2589,5/23/25,34,11351,1.891833333,93448,318,9:38:06,Acanthurus nigrofuscus,0,Removal,
2590,5/23/25,34,11351,1.891833333,93448,322,9:38:10,Juvenile parrotfish,0,Removal,
2591,5/23/25,34,11351,1.891833333,93448,323,9:38:11,Acanthurus nigrofuscus,0,Removal,
2592,5/23/25,34,11351,1.891833333,93448,323,9:38:11,Acanthurus nigrofuscus,0,Removal,
2593,5/23/25,34,11351,1.891833333,93448,354,9:38:42,Stegastes nigricans,5,Removal,
2594,5/23/25,34,11351,1.891833333,93448,425,9:39:13,Stegastes nigricans,2,Removal,
2595,5/23/25,34,11351,1.891833333,93448,447,9:39:35,Stegastes nigricans,0,Removal,
2596,5/23/25,34,11351,1.891833333,93448,459,9:39:47,Stegastes nigricans,1,Removal,
2597,5/23/25,34,11351,1.891833333,93448,503,9:39:51,Thalassoma hardwicke,1,Removal,
2598,5/23/25,34,11351,1.891833333,93448,504,9:39:52,Thalassoma hardwicke,0,Removal,
2599,5/23/25,34,11351,1.891833333,93448,505,9:39:53,Cheilinus chlorourus,0,Removal,
2600,5/23/25,34,11351,1.891833333,93448,512,9:40:00,Acanthurus nigrofuscus,0,Removal,
2601,5/23/25,34,11351,1.891833333,93448,516,9:40:04,Stegastes nigricans,2,Removal,
2602,5/23/25,34,11351,1.891833333,93448,519,9:40:07,Cheilinus chlorourus,50,Removal,
2603,5/23/25,34,11351,1.891833333,93448,531,9:40:19,Stegastes nigricans,0,Removal,
2604,5/23/25,34,11351,1.891833333,93448,540,9:40:28,Stegastes nigricans,0,Removal,
2605,5/23/25,34,11351,1.891833333,93448,549,9:40:37,Stegastes nigricans,2,Removal,
2606,5/23/25,34,11351,1.891833333,93448,603,9:40:51,Stegastes nigricans,2,Removal,
2607,5/23/25,34,11351,1.891833333,93448,614,9:41:02,Stegastes nigricans,5,Removal,
2608,5/23/25,34,11351,1.891833333,93448,627,9:41:15,Stegastes nigricans,2,Removal,
2609,5/23/25,34,11351,1.891833333,93448,634,9:41:22,Stegastes nigricans,3,Removal,
2610,5/23/25,34,11351,1.891833333,93448,652,9:41:40,Thalassoma hardwicke,0,Removal,
2611,5/23/25,34,11351,1.891833333,93448,702,9:41:50,Stegastes nigricans,0,Removal,
2612,5/23/25,34,11351,1.891833333,93448,707,9:41:55,Cheilinus chlorourus,0,Removal,
2613,5/23/25,34,11351,1.891833333,93448,708,9:41:56,Stegastes nigricans,2,Removal,
2614,5/23/25,34,11351,1.891833333,93448,716,9:42:04,Stegastes nigricans,2,Removal,
2615,5/23/25,34,11351,1.891833333,93448,737,9:42:25,Stegastes nigricans,0,Removal,
2616,5/23/25,34,11351,1.891833333,93448,737,9:42:25,Cheilinus chlorourus,27,Removal,
2617,5/23/25,34,11351,1.891833333,93448,741,9:42:29,Stegastes nigricans,2,Removal,
2618,5/23/25,34,11351,1.891833333,93448,802,9:42:50,Stegastes nigricans,5,Removal,
2619,5/23/25,34,11351,1.891833333,93448,823,9:43:11,Stegastes nigricans,11,Removal,
2620,5/23/25,34,11351,1.891833333,93448,851,9:43:39,Stegastes nigricans,6,Removal,
2621,5/23/25,34,11351,1.891833333,93448,906,9:43:54,Stegastes nigricans,4,Removal,
2622,5/23/25,34,11351,1.891833333,93448,911,9:43:59,Cheilinus chlorourus,43,Removal,
2623,5/23/25,34,11351,1.891833333,93448,912,9:44:00,Stegastes nigricans,0,Removal,
2624,5/23/25,34,11351,1.891833333,93448,925,9:44:13,Stegastes nigricans,6,Removal,
2625,5/23/25,34,11351,1.891833333,93448,946,9:44:34,Cheilinus chlorourus,2,Removal,
2626,5/23/25,34,11351,1.891833333,93448,1004,9:44:52,Stegastes nigricans,3,Removal,
2627,5/23/25,34,11351,1.891833333,93448,1020,9:45:08,Stegastes nigricans,2,Removal,
2628,5/23/25,34,11351,1.891833333,93448,1034,9:45:22,Stegastes nigricans,6,Removal,
2629,5/23/25,34,11351,1.891833333,93448,1103,9:45:51,Stegastes nigricans,1,Removal,
2630,5/23/25,34,11351,1.891833333,93448,1118,9:46:06,Stegastes nigricans,0,Removal,
2631,5/23/25,34,11351,1.891833333,93448,1126,9:46:14,Stegastes nigricans,1,Removal,
2632,5/23/25,34,11351,1.891833333,93448,1131,9:46:19,Stegastes nigricans,2,Removal,
2633,5/23/25,34,11351,1.891833333,93448,1142,9:46:30,Stegastes nigricans,6,Removal,
2634,5/23/25,34,11351,1.891833333,93448,1202,9:46:50,Stegastes nigricans,1,Removal,
2635,5/23/25,34,11351,1.891833333,93448,1227,9:47:15,Stegastes nigricans,3,Removal,
2636,5/23/25,34,11351,1.891833333,93448,1232,9:47:20,Cheilinus chlorourus,3,Removal,
2637,5/23/25,34,11351,1.891833333,93448,1259,9:47:47,Thalassoma hardwicke,0,Removal,
2638,5/23/25,34,11351,1.891833333,93448,1258,9:47:46,Stegastes nigricans,3,Removal,
2639,5/23/25,34,11351,1.891833333,93448,1318,9:48:06,Cheilinus chlorourus,1,Removal,
2640,5/23/25,34,11351,1.891833333,93448,1323,9:48:11,Cheilinus chlorourus,3,Removal,
2641,5/23/25,34,11351,1.891833333,94818,0,9:48:18,Cheilinus chlorourus,26,Removal,
2642,5/23/25,34,11351,1.891833333,94818,2,9:48:20,Stegastes nigricans,0,Removal,
2643,5/23/25,34,11351,1.891833333,94818,2,9:48:20,Thalassoma hardwicke,2,Removal,
2644,5/23/25,34,11351,1.891833333,94818,25,9:48:43,Stegastes nigricans,5,Removal,
2645,5/23/25,34,11351,1.891833333,94818,53,9:49:11,Thalassoma hardwicke,0,Removal,
2646,5/23/25,34,11351,1.891833333,94818,53,9:49:11,Thalassoma hardwicke,0,Removal,
2647,5/23/25,34,11351,1.891833333,94818,55,9:49:13,Thalassoma hardwicke,0,Removal,
2648,5/23/25,34,11351,1.891833333,94818,55,9:49:13,Acanthurus nigrofuscus,4,Removal,
2649,5/23/25,34,11351,1.891833333,94818,104,9:49:22,Cheilinus chlorourus,4,Removal,
2650,5/23/25,34,11351,1.891833333,94818,118,9:49:36,Stegastes nigricans,2,Removal,
2651,5/23/25,34,11351,1.891833333,94818,144,9:50:02,Cheilinus chlorourus,8,Removal,
2652,5/23/25,34,11351,1.891833333,94818,151,9:50:09,Stegastes nigricans,0,Removal,
2653,5/23/25,34,11351,1.891833333,94818,202,9:50:20,Stegastes nigricans,10,Removal,
2654,5/23/25,34,11351,1.891833333,94818,202,9:50:20,Cheilinus chlorourus,4,Removal,
2655,5/23/25,34,11351,1.891833333,94818,241,9:50:59,Stegastes nigricans,1,Removal,
2656,5/23/25,34,11351,1.891833333,94818,327,9:51:45,Stegastes nigricans,1,Removal,
2657,5/23/25,34,11351,1.891833333,94818,335,9:51:53,Stegastes nigricans,0,Removal,
2658,5/23/25,34,11351,1.891833333,94818,357,9:52:15,Thalassoma hardwicke,0,Removal,
2659,5/23/25,34,11351,1.891833333,94818,402,9:52:20,Cheilinus chlorourus,24,Removal,
2660,5/23/25,34,11351,1.891833333,94818,409,9:52:27,Stegastes nigricans,3,Removal,
2661,5/23/25,34,11351,1.891833333,94818,415,9:52:33,Thalassoma hardwicke,0,Removal,
2662,5/23/25,34,11351,1.891833333,94818,447,9:53:05,Thalassoma hardwicke,0,Removal,
2663,5/23/25,34,11351,1.891833333,94818,453,9:53:11,Acanthurus nigrofuscus,0,Removal,
2664,5/23/25,34,11351,1.891833333,94818,510,9:53:28,Stegastes nigricans,0,Removal,
2665,5/23/25,34,11351,1.891833333,94818,525,9:53:43,Stegastes nigricans,0,Removal,
2666,5/23/25,34,11351,1.891833333,94818,551,9:54:09,Stegastes nigricans,1,Removal,
2667,5/23/25,34,11351,1.891833333,94818,623,9:54:41,Stegastes nigricans,2,Removal,
2668,5/23/25,34,11351,1.891833333,94818,623,9:54:41,Cheilinus chlorourus,17,Removal,
2669,5/23/25,34,11351,1.891833333,94818,656,9:55:14,Stegastes nigricans,1,Removal,
2670,5/23/25,34,11351,1.891833333,94818,710,9:55:28,Cheilinus chlorourus,11,Removal,
2671,5/23/25,34,11351,1.891833333,94818,710,9:55:28,Stegastes nigricans,2,Removal,
2672,5/23/25,34,11351,1.891833333,94818,748,9:56:06,Stegastes nigricans,2,Removal,
2673,5/23/25,34,11351,1.891833333,94818,737,9:55:55,Cheilinus chlorourus,11,Removal,
2674,5/23/25,34,11351,1.891833333,94818,802,9:56:20,Cheilinus chlorourus,0,Removal,
2675,5/23/25,34,11351,1.891833333,94818,853,9:57:11,Stegastes nigricans,2,Removal,
2676,5/23/25,34,11351,1.891833333,94818,905,9:57:23,Stegastes nigricans,6,Removal,
2677,5/23/25,34,11351,1.891833333,94818,939,9:57:57,Stegastes nigricans,2,Removal,
2678,5/23/25,34,11351,1.891833333,94818,1005,9:58:23,Stegastes nigricans,3,Removal,
2679,5/23/25,34,11351,1.891833333,94818,1005,9:58:23,Thalassoma hardwicke,0,Removal,
2680,5/23/25,34,11351,1.891833333,94818,1028,9:58:46,Thalassoma hardwicke,0,Removal,
2681,5/23/25,34,11351,1.891833333,94818,1038,9:58:56,Stegastes nigricans,2,Removal,
2682,5/23/25,34,11351,1.891833333,94818,1103,9:59:21,Stegastes nigricans,5,Removal,
2683,5/23/25,34,11351,1.891833333,94818,1114,9:59:32,Stegastes nigricans,3,Removal,
2684,5/23/25,34,11351,1.891833333,94818,1131,9:59:49,Stegastes nigricans,1,Removal,
2685,5/23/25,34,11351,1.891833333,94818,1139,9:59:57,Stegastes nigricans,0,Removal,
2686,5/23/25,34,11351,1.891833333,94818,1225,10:00:43,Stegastes nigricans,2,Removal,
2687,5/23/25,34,11351,1.891833333,94818,1240,10:00:58,Stegastes nigricans,2,Removal,
2688,5/23/25,34,11351,1.891833333,94818,1246,10:01:04,Stegastes nigricans,1,Removal,
2689,5/23/25,34,11351,1.891833333,94818,1255,10:01:13,Stegastes nigricans,7,Removal,
2690,5/23/25,34,11351,1.891833333,94818,1320,10:01:38,Stegastes nigricans,1,Removal,
2691,5/23/25,34,11351,1.891833333,100149,12,10:02:01,Stegastes nigricans,10,Removal,
2692,5/23/25,34,11351,1.891833333,100149,47,10:02:36,Stegastes nigricans,4,Removal,
2693,5/23/25,34,11351,1.891833333,100149,34,10:02:23,Stegastes nigricans,5,Removal,
2694,5/23/25,34,11351,1.891833333,100149,104,10:02:53,Stegastes nigricans,4,Removal,
2695,5/23/25,34,11351,1.891833333,100149,104,10:02:53,Stegastes nigricans,18,Removal,
2696,5/23/25,34,11351,1.891833333,100149,212,10:04:01,Stegastes nigricans,8,Removal,
2697,5/23/25,34,11351,1.891833333,100149,251,10:04:40,Stegastes nigricans,1,Removal,
2698,5/23/25,34,11351,1.891833333,100149,304,10:04:53,Stegastes nigricans,1,Removal,
2699,5/23/25,34,11351,1.891833333,100149,315,10:05:04,Stegastes nigricans,1,Removal,
